book_id,title,authors,isbn,language_code,average_rating,ratings_count,original_publication_year,books_count,work_text_reviews_count
29634,Television sound later,"J.J. Abrams, Doug Dorst",978-1-74115-970-7,deu,4.13,10773,2010.0,486,1245
29635,Recognize on just,James Clavell,978-0-609-15569-1,deu,3.99,19289,1967.0,226,1439
29636,Former amount great TV,Candice Millard,978-0-00-169712-6,deu,4.07,11424,1998.0,232,2373
29637,Smile store happy put,"Erskine Caldwell, Lewis Nordan",978-1-278-57602-2,fra,4.11,42656,2014.0,167,1086
29638,College power,Jennifer L. Armentrout,978-1-238-33386-3,fra,3.58,31445,2006.0,308,2227
29639,Environmental usually offer,Sarah Lotz,978-0-9949694-7-7,deu,3.74,10347,2003.0,483,808
29640,Include hope every thousand window,Jeffrey Eugenides,978-1-924230-98-8,dan,4.37,21977,2004.0,179,264
29641,Hope you attorney happen book,Laurence Rees,978-1-56627-221-6,dan,4.11,12151,2008.0,255,393
29642,Message room election by,Rysa Walker,978-1-909138-21-6,dan,4.21,16364,2013.0,359,1680
29643,Economy agency summer,Ingrid Law,978-1-71999-325-8,dan,4.04,22024,1934.0,309,2986
29644,Article author,"Michel Foucault, Robert Hurley",978-1-873099-39-1,fra,3.68,10587,2014.0,497,1774
29645,Although from coach upon,Stephanie Garber,978-0-693-60453-2,fra,3.96,11337,1915.0,277,501
29646,Middle group protect,"Jeff Brown, Scott Nash, Macky Pamintuan",978-1-4566-3176-5,fra,3.77,12188,2007.0,50,2899
29647,Meeting pressure purpose,Elin Hilderbrand,978-1-132-02175-0,dan,4.36,33220,1993.0,488,568
29648,Six ask,"Terry Pratchett, Paul Kidby",978-0-681-72629-1,dan,4.37,125363,1962.0,309,1732
29649,Lose discussion most,"Young Kim, Stephenie Meyer",978-1-86288-766-4,fra,3.66,16057,1994.0,375,1742
29650,Person major case each turn,Katie Klein,978-1-263-53229-3,dan,4.17,18314,1990.0,167,2215
29651,Really miss culture list able,Libba Bray,978-0-8113-5751-7,dan,3.62,14286,2013.0,316,686
29652,Free brother might,"Michael Rosen, Jane Ray",978-0-315-38648-8,fra,4.23,14100,2010.0,339,1555
29653,Modern today particular,Sarah Silverman,978-1-378-40264-1,deu,4.17,8057,1976.0,412,1555
29654,Color race themselves sit court,"Pablo Neruda, W.S. Merwin, Cristina García",978-1-244-96694-9,deu,3.85,94282,2015.0,224,540
29655,After various war people,Mark Bittman,978-1-356-93557-4,deu,4.01,29416,1936.0,240,2826
29656,Low type can city foreign,Mark Walden,978-0-224-93502-9,dan,4.2,29809,2015.0,102,844
29657,Leader half new,"Roberto Aguirre-Sacasa, Mike Perkins, Laura       Martin, Stephen King",978-1-285-25828-7,deu,3.9,5646,2006.0,141,464
29658,They provide,أحمد مراد,978-1-78061-061-0,deu,3.81,38040,2010.0,336,1223
29659,Respond girl,Katharine Graham,978-1-387-01455-2,dan,3.95,9269,1959.0,57,1217
29660,Hot budget wish wind,John Marsden,978-1-77754-026-5,fra,4.32,20030,1939.0,403,641
29661,No senior,Elizabeth Bard,978-1-84260-382-6,deu,3.66,24871,2015.0,97,1792
29662,Major market nation,Bret Lott,978-1-70956-847-3,deu,4.01,55019,1666.0,88,1551
29663,Risk what,Andy Weir,978-0-9944645-9-0,deu,3.72,128715,2001.0,481,1471
29664,More area person,Pittacus Lore,978-1-55898-734-0,fra,4.13,11645,1992.0,477,2834
29665,Candidate place officer,Robert Bloch,978-1-893325-50-0,fra,4.22,14193,1993.0,380,2254
29666,College organization many,Rhoda Janzen,978-1-77615-554-5,dan,3.93,24511,1978.0,39,1898
29667,Himself support instead,James C. Collins,978-0-431-12896-2,deu,3.95,19743,1962.0,276,131
29668,Collection phone,"Mike Carey, Glenn Fabry, Neil Gaiman",978-0-496-76525-6,fra,3.68,19246,1980.0,28,2548
29669,Here society open account change,"Michelle Paver, Geoff Taylor",978-1-251-67947-4,fra,4.28,15502,1977.0,237,2652
29670,Close until by,George Bernard Shaw,978-0-917077-34-0,deu,4.15,124320,2011.0,212,669
29671,Image eight fear media walk,Dennis Lehane,978-0-8069-0874-8,dan,3.7,27343,1645.0,329,3000
29672,Yard water,"Tim Tebow, Nathan Whitaker",978-0-9594159-9-5,deu,4.13,9380,2003.0,276,2289
29673,Oil suddenly quality key,Sapphire,978-0-449-79420-3,deu,3.82,270402,1978.0,339,2942
29674,Charge full,Nora Ephron,978-0-01-291051-1,deu,3.89,47804,1961.0,473,1401
29675,First wind resource,"Frances Hodgson Burnett, Nancy Bond",978-1-85047-646-7,fra,4.04,11045,2009.0,369,2131
29676,Ten especially center report language,Zoë Heller,978-1-76303-198-2,fra,3.93,35122,2013.0,47,1153
29677,Seven friend quality support,Hillary Jordan,978-0-393-38521-2,dan,4.21,37728,2008.0,500,779
29678,Care reality beat individual,Ben Goldacre,978-1-108-22541-0,fra,3.74,13683,2015.0,350,2296
29679,Us time financial inside,Arthur Ransome,978-0-7695-7925-2,deu,4.04,68448,1968.0,82,1281
29680,Hot hear everything send,"Giulia Enders, Jill Enders",978-1-152-91809-2,dan,3.82,33941,2015.0,153,1159
29681,Compare standard,"James Patterson, Mark T. Sullivan",978-0-8179-5608-0,deu,3.73,13176,2014.0,41,2456
29682,Health word avoid government rate,Lawrence Hill,978-0-384-44776-9,fra,4.16,21137,1998.0,150,332
29683,Why let once begin option,Walter Mosley,978-1-05-193802-3,dan,4.0,21272,1996.0,149,2545
29684,Claim travel,Douglas Coupland,978-0-89892-058-1,deu,4.08,11467,1991.0,62,659
29685,Who service,Mario Vargas Llosa,978-1-06-365433-1,fra,4.44,10075,2000.0,127,1248
29686,Such mother history,"Paula H. Deen, John Berendt",978-0-686-54229-2,fra,4.17,88673,1964.0,465,2743
29687,Forget wrong draw anyone,Derf Backderf,978-1-4334-9501-4,dan,3.73,25045,2010.0,373,1841
29688,Sound seem,Donald Ray Pollock,978-0-340-71273-3,fra,4.24,157506,1996.0,369,1588
29689,Will red,Richard Condon,978-0-488-19048-6,deu,4.02,20800,1991.0,498,82
29690,Design represent story light,Mercedes Lackey,978-1-279-50008-8,fra,4.17,93640,1988.0,286,1441
29691,Plant few,Perry Moore,978-0-15-431160-3,deu,4.06,593173,1963.0,495,741
29692,Western author responsibility,"Bill Willingham, Mark Buckingham, Steve Leialoha, Aaron Alexovich, Andrew Pepoy",978-1-68135-498-9,fra,3.68,48485,2016.0,478,2443
29693,Thus few whose light,"Edmund Spenser, Thomas P. Roche, C. Patrick O'Donnell",978-1-276-21970-9,dan,4.0,12377,2001.0,398,1762
29694,Claim news step fill we,Sara Raasch,978-0-8285-6092-4,dan,4.11,24366,2005.0,357,1652
29695,Stock movement month method determine,Quinn Loftis,978-0-7414-7985-3,dan,3.88,12754,2014.0,262,1459
29696,Friend member require remember,Jen Lancaster,978-1-5444-7511-0,dan,4.19,78487,2012.0,403,428
29697,Wife still clearly state,Carlos Fuentes,978-1-61359-536-7,fra,4.36,59536,2001.0,249,1637
29698,Issue phone above administration purpose,Keary Taylor,978-1-4622-9639-2,fra,3.85,46731,1835.0,53,1006
29699,Address deep individual,Bill Clinton,978-1-62835-016-6,deu,4.07,4713,2000.0,172,2712
29700,Speak actually glass,Beverly Cleary,978-0-644-94905-7,fra,4.26,21486,1996.0,106,2166
29701,Model until TV,"Jessica Anthony, Rodrigo Corral",978-0-7046-6100-4,deu,4.03,15446,1975.0,12,1051
29702,Rock every miss add dream,أنيس منصور,978-0-9722221-7-4,dan,4.0,19904,1998.0,184,1565
29703,Painting fund share,Jed Rubenfeld,978-1-5085-5683-1,fra,4.6,10392,2005.0,366,568
29704,Sure natural,Kendra Elliot,978-1-75801-247-7,deu,3.77,69948,2012.0,214,2297
29705,Network both hit,L.A. Weatherly,978-0-8307-3751-2,dan,4.31,85873,2012.0,266,2040
29706,Minute fire,Michael Ende,978-0-01-631488-9,fra,4.3,14583,2006.0,74,1916
29707,Since window,Isaac Marion,978-0-398-51790-8,deu,3.41,49926,1955.0,331,444
29708,Give cause change leave,"صلاح جاهين, يحيى حقي",978-1-09-011117-3,deu,4.3,40289,1985.0,287,981
29709,Baby leave,Ann Voskamp,978-0-525-23805-8,dan,3.32,6798,1987.0,432,81
29710,Wind according gas realize range,Erin Watt,978-1-940800-70-7,dan,4.12,10449,2012.0,100,2243
29711,Day finally prove really,Jeanette Winterson,978-0-362-74096-7,deu,4.26,54140,1925.0,33,573
29712,Field strategy one,"Gertrude Chandler Warner, L. Kate Deal",978-1-76799-170-1,deu,3.88,241537,2010.0,143,2754
29713,Time general step popular,"Mem Fox, Jane Dyer",978-0-87455-433-5,deu,3.74,109110,2012.0,173,89
29714,Court allow toward should defense,"Jason Fried, David Heinemeier Hansson",978-1-333-57189-4,fra,4.06,32176,2010.0,270,1885
29715,Alone first key need network,Susanna Kearsley,978-0-7343-7104-1,deu,4.25,10904,2004.0,349,2551
29716,Least treat goal,Angie Thomas,978-1-4759-8478-1,fra,4.04,24578,2009.0,390,1435
29717,Wonder ahead,Benedict Jacka,978-0-666-05596-5,dan,4.08,10349,1987.0,480,1385
29718,Investment world set leave shake,Robert Ludlum,978-1-361-41206-0,deu,4.34,17347,2001.0,482,887
29719,Technology tree sound,Barbara Kingsolver,978-0-02-006480-0,dan,4.19,14002,2012.0,53,1423
29720,Indeed notice citizen throw,Edward P. Jones,978-0-370-55961-2,fra,4.19,17617,2011.0,446,1505
29721,Anyone system certainly boy kitchen,"Joni Eareckson Tada, Joe Musser",978-1-78025-444-9,fra,4.29,32785,2008.0,73,1458
29722,Hundred here,Guy Delisle,978-1-85825-448-7,dan,4.12,51385,2001.0,230,1864
29723,Sing maintain bar will,Michael Blake,978-1-62779-447-3,dan,4.14,92158,2010.0,11,2827
29724,Just produce standard,"Garth Ennis, Steve Dillon, John McCrea",978-0-454-75115-4,fra,4.14,125668,2013.0,95,2536
29725,Place reflect in attack,"Jack London, Andrew Sinclair",978-0-7515-4462-6,fra,4.43,60154,2000.0,269,2218
29726,Role social nature movie,Laurann Dohner,978-0-417-63937-6,fra,3.95,19463,2001.0,300,780
29727,Season herself challenge,Elizabeth Haydon,978-1-187-22889-0,fra,4.05,14810,2007.0,78,694
29728,Black increase baby,"Haruki Murakami, Jay Rubin",978-0-692-58662-4,dan,4.18,9327,2013.0,271,1157
29729,Fast beat,Richard Wurmbrand,978-0-384-73978-9,dan,3.97,41555,1977.0,309,1577
29730,Quality of word,Daniel Goleman,978-0-7223-1877-5,deu,3.26,121727,2007.0,420,910
29731,Including six usually agency always,John Grogan,978-1-84703-412-0,fra,3.96,20930,2005.0,213,2579
29732,Can and career,Justin Halpern,978-0-550-17770-4,fra,3.53,17708,2002.0,311,2945
29733,Say white capital,Dan Millman,978-1-220-19540-0,dan,3.84,21388,1997.0,465,2306
29734,Study poor,Phil Klay,978-1-103-96081-1,deu,4.15,37497,2011.0,44,1401
29735,Because activity let,Margaret Leroy,978-0-546-91155-8,fra,3.77,9396,2011.0,282,99
29736,Affect machine responsibility less,Chuck Palahniuk,978-1-279-19734-9,fra,4.05,16775,2011.0,383,2848
29737,Group analysis perhaps open,"Marguerite Henry, Wesley Dennis",978-0-8214-9732-6,fra,3.82,32751,1999.0,117,2543
29738,Call bit keep including stuff,"Mary Westmacott, Agatha Christie",978-1-70996-570-8,dan,3.81,19838,1946.0,59,2869
29739,Same others southern federal,Theodore Taylor,978-0-324-33043-4,deu,3.87,14955,1956.0,86,1030
29740,Woman bit sure,"Mario Vargas Llosa, Edith Grossman",978-0-498-92693-8,fra,4.28,48264,1996.0,293,603
29741,Suggest left discussion continue,Gary Zukav,978-1-70983-070-9,deu,4.27,51571,2011.0,38,239
29742,Hour represent direction,Thomas S. Kuhn,978-1-5356-0421-5,fra,3.79,14964,2005.0,269,2597
29743,Increase relationship,John C. Maxwell,978-1-81343-867-9,dan,3.71,18761,1989.0,195,826
29744,Born product trip own,Tony Hsieh,978-0-681-97348-0,deu,4.21,44068,2012.0,442,2199
29745,Name discussion,Thor Heyerdahl,978-0-208-77296-1,dan,4.2,408983,1787.0,467,1587
29746,Receive need near talk,Christina Lauren,978-0-902146-93-8,dan,3.99,11111,1999.0,41,2568
29747,Strong say finally,"Penelope Douglas, Abby Craden, Nelson Hobbs",978-1-61056-044-3,dan,4.11,16406,1791.0,290,1329
29748,Message most medical task thus,David R. Gillham,978-1-66664-071-7,dan,4.28,11714,2009.0,407,485
29749,Material fight many,Tere Liye,978-0-429-89312-4,dan,4.0,17128,1964.0,52,1519
29750,Because still employee,John Hersey,978-1-55250-342-3,dan,4.06,19521,2014.0,217,2849
29751,Compare general,"Adam Mansbach, Ricardo Cortés",978-1-372-94845-9,deu,3.79,10663,2003.0,353,386
29752,Federal consider recent,Dave Ramsey,978-0-412-21743-2,deu,3.81,14909,2014.0,47,1328
29753,Law work,Mircea Eliade,978-0-443-04550-9,deu,3.99,43876,2003.0,311,1900
29754,Discover bar audience health,Elizabeth Flock,978-0-88112-854-3,dan,3.86,8239,2016.0,33,1344
29755,Yourself actually despite check good,"William Shakespeare, Roma Gill",978-1-80084-046-1,deu,3.69,23874,2003.0,442,1317
29756,Officer interest camera,"Eric Shanower, Skottie Young, L. Frank Baum",978-1-01-556644-6,dan,4.41,546502,2010.0,350,2337
29757,Cut one water,Rachel Abbott,978-1-5188-9526-5,fra,4.61,17260,2005.0,434,1698
29758,Decade north next maybe reach,"Clint Hill, Lisa McCubbin",978-0-17-275945-6,fra,4.17,11756,2011.0,154,2941
29759,Note may decide,Greg McKeown,978-1-971083-52-0,deu,3.37,15606,2014.0,165,806
29760,Worry structure discussion,Carol Lynch Williams,978-1-75031-584-2,dan,3.64,20228,2013.0,50,1270
29761,Ability can important,"Else Holmelund Minarik, Maurice Sendak",978-1-168-04160-9,dan,4.26,15319,1981.0,151,2153
29762,Expect interesting sound house,Jenny  Lawson,978-0-283-46687-8,deu,4.36,16558,2008.0,250,714
29763,Form good either away,Nicholas Meyer,978-0-224-25420-5,deu,4.34,14535,1985.0,350,1923
29764,On physical,"Carolyn Jessop, Laura Palmer",978-0-7454-2990-8,deu,4.24,17878,2005.0,91,2567
29765,Model sign local,James Surowiecki,978-0-554-64731-9,fra,4.09,15601,1999.0,129,857
29766,Southern forget certain tonight,Kim Gordon,978-1-79636-967-0,deu,4.47,62359,2006.0,483,2184
29767,Table memory possible send,Art Spiegelman,978-0-11-865914-7,dan,4.11,17584,1962.0,334,1635
29768,Short card grow tell positive,Andrea Cremer,978-0-211-42052-1,dan,4.23,38499,1930.0,385,2474
29769,Security design,Rob Sheffield,978-1-180-03015-5,dan,3.7,75275,2007.0,300,35
29770,Image agent might successful,Diane Ackerman,978-1-62356-914-3,dan,3.94,12411,2010.0,367,2850
29771,Score attorney condition blue,"Joan Aiken, Pat Marriott",978-0-603-50669-7,dan,4.3,8642,1956.0,134,1152
29772,Goal begin everyone happen,Adam Gidwitz,978-1-289-70945-7,deu,4.1,24579,1980.0,245,1058
29773,International opportunity name,Noelle Stevenson,978-0-19-382403-4,fra,4.08,106608,2010.0,210,1876
29774,Surface fact western,Charles Frazier,978-0-7356-3336-0,fra,4.04,11987,1998.0,167,695
29775,Energy by than edge,Sandi Lynn,978-1-163-29650-9,deu,3.94,16947,1995.0,45,126
29776,Lay wife,"Chris Ryall, Gabriel Rodríguez, Clive Barker",978-1-76708-150-1,deu,4.67,16769,1971.0,450,738
29777,Wish task name soon,Piper Kerman,978-1-86277-872-6,fra,3.93,14106,1996.0,398,1787
29778,Here cold reflect,Rachael Ray,978-1-77745-606-1,fra,4.29,465676,2010.0,53,1469
29779,Open sister throw raise year,"Jean-Paul Sartre, Arlette Elkaïm-Sartre, Annie Cohen-Solal, Carol Macomber",978-0-7646-5462-6,fra,3.88,29429,2004.0,242,2604
29780,Cut entire fish personal situation,Rob Sheffield,978-0-7637-7031-0,dan,4.05,20089,2007.0,356,918
29781,On discover personal time,"Gene Luen Yang, Michael Dante DiMartino, Gurihiru, Bryan Konietzko",978-0-8393-1298-7,deu,3.41,17684,1997.0,214,413
29782,Pressure light physical,David Herbert Donald,978-1-75732-417-5,fra,3.82,10390,2013.0,152,1000
29783,Defense draw expert manage only,"Anne Brontë, Angeline Goreau",978-0-19-961335-9,fra,3.58,19406,2013.0,229,2860
29784,Lay color carry condition,Shaunti Feldhahn,978-1-128-67923-1,deu,4.05,17267,1954.0,264,990
29785,Thing Republican window,"Byron Katie, Stephen Mitchell",978-0-7465-2735-1,dan,4.28,33935,2007.0,350,312
29786,Organization game,Jean M. Auel,978-0-8331-3842-2,dan,4.2,11279,2011.0,487,318
29787,Major now course,Grace Lin,978-1-349-98248-6,deu,4.08,13606,2016.0,47,678
29788,Positive anyone international,Walker Percy,978-1-60053-176-7,dan,4.31,28900,1952.0,362,2412
29789,Research above pressure raise site,Paulo Coelho,978-0-15-655134-2,deu,4.12,14491,1999.0,47,802
29790,Majority lead role similar,"Chris   Smith, Christopher Lee, Richard Taylor",978-1-56020-779-5,fra,3.78,7607,1995.0,418,425
29791,Medical treatment but avoid,"Dmitry Glukhovsky, M. David Drevs",978-1-04-859968-8,deu,3.5,58841,2009.0,392,1962
29792,Change me remain,"Emily Dickinson, Thomas H. Johnson",978-0-8069-6646-5,deu,4.04,18168,2005.0,177,1251
29793,Tax performance enter listen travel,David Sheff,978-0-12-721177-0,fra,3.78,37204,2002.0,218,888
29794,Actually discover what,M. Pierce,978-1-338-34840-8,deu,3.86,32763,1995.0,373,758
29795,Our stage share,Katherine Boo,978-1-944109-28-8,deu,4.33,12986,1995.0,320,1122
29796,Tv song,Drew Barrymore,978-1-962100-32-8,deu,4.31,7696,1998.0,134,837
29797,Fire sound,Louise Jensen,978-1-64265-192-8,fra,3.92,16757,1999.0,351,1890
29798,Often remember so occur environmental,"Terry Pratchett, Paul Kidby",978-1-255-72066-0,fra,3.88,16304,2011.0,297,24
29799,Their theory job,Ellen Hopkins,978-0-06-178056-1,dan,4.27,83085,2004.0,330,1197
29800,Style degree,"Charles Harrison, Paul Wood",978-1-138-54692-9,deu,3.7,16358,1959.0,388,1448
29801,Medical rather forget,Hanif Kureishi,978-0-267-40675-3,dan,4.23,11207,2009.0,335,1071
29802,Career add affect about,Margaret George,978-1-06-098999-3,dan,3.46,65828,1886.0,93,1914
29803,Answer this human,Mary Doria Russell,978-1-4352-5706-1,fra,3.85,27332,2015.0,369,2601
29804,Probably develop product,Madeleine L'Engle,978-1-328-86113-9,dan,3.45,27860,1994.0,281,2136
29805,Left whole Republican property,Plum Sykes,978-1-03-354034-3,fra,4.15,23723,2010.0,191,1149
29806,Three subject television simple land,Lloyd Alexander,978-1-394-33068-3,deu,4.1,120763,2014.0,225,237
29807,Evening American,Katherine Paterson,978-1-151-13138-6,deu,3.95,13542,2006.0,46,2475
29808,Artist property she attack attorney,Napoleon Hill,978-0-01-143156-7,deu,4.37,32129,1830.0,48,1581
29809,Within environmental north,Jerome K. Jerome,978-1-949243-33-8,fra,3.66,26697,1997.0,385,444
29810,Summer civil sister,Michelle Magorian,978-1-988341-17-0,fra,3.75,223828,1928.0,277,2633
29811,South show,"Mary Westmacott, Agatha Christie",978-1-339-67259-5,fra,4.17,18998,1986.0,412,2144
29812,Plan offer have good floor,William Shakespeare,978-0-219-22490-9,deu,3.43,12880,2002.0,115,348
29813,Question call size,"Saul Bellow, Philip Roth",978-0-679-31160-7,deu,3.37,26108,2010.0,472,2329
29814,Since man his at,"Benjamin Hoff, Ernest H. Shepard",978-1-5231-8586-3,deu,3.97,137047,2013.0,367,506
29815,Program practice visit,"Jules Verne, Michael Glencross, Brian W. Aldiss",978-1-76738-322-3,dan,3.79,18104,2012.0,464,453
29816,Food tax artist,"Anton Chekhov, Richard Pevear, Larissa Volokhonsky",978-0-630-67301-0,fra,4.14,27679,2006.0,328,2234
29817,Box staff unit probably community,"Robert Coles, George Ford",978-0-946734-62-7,dan,4.08,60737,2001.0,459,1689
29818,Business girl government,Yotam Ottolenghi,978-1-4389-7516-0,deu,4.11,10209,1993.0,123,1209
29819,Nor common rise purpose,"Vladimir Nabokov, Craig Raine",978-1-9864-7173-2,fra,3.85,83695,2012.0,339,225
29820,Identify establish we,"Barbara W. Tuchman, Robert K. Massie",978-1-69994-498-1,dan,4.1,10736,2007.0,280,136
29821,Clearly two issue,Kristen Proby,978-1-4878-2854-7,fra,4.07,29207,2012.0,378,1609
29822,Experience think state,"Hervé Tullet, Christopher Franceschelli",978-0-18-363185-7,fra,4.26,93625,2009.0,92,1478
29823,Must impact enter reason,"Arina Tanemura, Tomo Kimura",978-1-200-57432-4,fra,3.52,364933,1994.0,237,2796
29824,Follow ten guess camera,Rosamunde Pilcher,978-0-87691-004-7,deu,3.9,19287,2014.0,161,2157
29825,Stay activity article,"Jean de Brunhoff, Merle S. Haas",978-0-662-35904-3,deu,3.95,33606,2009.0,52,1279
29826,Community feel teacher late,Joel Fuhrman,978-0-11-725064-2,dan,3.78,56053,1980.0,445,2942
29827,Every turn between specific,Gary Ezzo,978-0-7468-1546-5,dan,3.99,17000,2010.0,130,777
29828,Their world,Alan Lightman,978-1-5483-5087-1,deu,3.77,86805,2008.0,187,2697
29829,Do recently,سهراب سپهری,978-1-223-06758-2,dan,3.88,47324,2015.0,427,2579
29830,Manage particularly,David Eagleman,978-0-425-78430-3,deu,4.04,312754,2008.0,497,118
29831,Mind own nothing fine,"Kurtis J. Wiebe, Roc Upchurch",978-0-439-17552-4,dan,3.96,9963,1974.0,409,657
29832,Technology nor fine,Jenny Downham,978-1-4937-3891-5,fra,3.74,423019,1990.0,363,2229
29833,Discussion soldier age add,George R.R. Martin,978-0-9682254-6-2,fra,3.94,58571,2008.0,427,2676
29834,Something pretty east anything,Edward Said,978-1-346-94679-5,dan,4.21,15315,2013.0,367,763
